Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Region,City,State,Postal Code,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit
7815,CA-2016-138478,10/21/2016,10/26/2016,Second Class,DP-13390,Dennis Pardue,Home Office,United States,West,North Las Vegas,Nevada,89031,OFF-PA-10001801,Xerox 193,Office Supplies,Paper,35.88,6,0,17.58
7816,CA-2016-138478,10/21/2016,10/26/2016,Second Class,DP-13390,Dennis Pardue,Home Office,United States,West,North Las Vegas,Nevada,89031,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,4535.98,3,0.2,1644.29
7817,CA-2017-150469,1/26/2017,1/30/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,West,San Francisco,California,94109,OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,11.84,8,0,5.68
7818,CA-2017-152436,12/8/2017,12/10/2017,Second Class,CW-11905,Carl Weiss,Home Office,United States,East,Cranston,Rhode Island,2920,OFF-ST-10000036,Recycled Data-Pak for Archival Bound Computer Printouts  12-1/2 x 12-1/2 x 16,Office Supplies,Storage,592.74,6,0,160.04
7819,CA-2016-169334,10/21/2016,10/24/2016,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,South,Jackson,Tennessee,38301,OFF-ST-10004950,Tenex Personal Filing Tote With Secure Closure Lid  Black/Frost,Office Supplies,Storage,111.67,9,0.2,6.98
7820,US-2014-115413,8/26/2014,9/1/2014,Standard Class,PP-18955,Paul Prost,Home Office,United States,East,Newark,Delaware,19711,OFF-AR-10003770,Newell 340,Office Supplies,Art,8.64,3,0,2.51
7821,US-2014-115413,8/26/2014,9/1/2014,Standard Class,PP-18955,Paul Prost,Home Office,United States,East,Newark,Delaware,19711,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,149.97,3,0,52.49
7822,CA-2014-125150,5/16/2014,5/23/2014,Standard Class,PW-19030,Pauline Webber,Corporate,United States,West,Los Angeles,California,90036,FUR-CH-10002439,Iceberg Nesting Folding Chair  19w x 6d x 43h,Furniture,Chairs,232.88,5,0.2,17.47
7823,CA-2015-127327,2/3/2015,2/7/2015,Standard Class,PW-19030,Pauline Webber,Corporate,United States,East,Rome,New York,13440,FUR-CH-10004218,Global Fabric Manager's Chair  Dark Gray,Furniture,Chairs,90.88,1,0.1,15.15
7824,CA-2017-117114,10/31/2017,11/5/2017,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Central,Chicago,Illinois,60610,TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,508.77,4,0.2,38.16
7825,CA-2017-117114,10/31/2017,11/5/2017,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Central,Chicago,Illinois,60610,OFF-EN-10001137,#10 Gummed Flap White Envelopes  100/Box,Office Supplies,Envelopes,9.91,3,0.2,3.22
7826,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,Bart Watters,Corporate,United States,West,San Diego,California,92105,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,63.94,3,0.2,6.39
7827,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,Bart Watters,Corporate,United States,West,San Diego,California,92105,OFF-AR-10000588,Newell 345,Office Supplies,Art,59.52,3,0,15.48
7828,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,Bart Watters,Corporate,United States,West,San Diego,California,92105,TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,311.98,3,0.2,39
7829,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,Bart Watters,Corporate,United States,West,San Diego,California,92105,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,50.35,3,0.2,17.62
7830,CA-2016-112382,5/9/2016,5/13/2016,Standard Class,MB-18085,Mick Brown,Consumer,United States,Central,Houston,Texas,77036,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,19.14,2,0.2,1.91
7831,CA-2015-128958,1/24/2015,1/28/2015,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,South,West Palm Beach,Florida,33407,OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,13.12,5,0.2,2.13
7832,CA-2015-106257,4/13/2015,4/17/2015,Second Class,EB-14110,Eugene Barchas,Consumer,United States,West,Los Angeles,California,90045,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,241.57,2,0.2,-15.1
7833,CA-2015-106257,4/13/2015,4/17/2015,Second Class,EB-14110,Eugene Barchas,Consumer,United States,West,Los Angeles,California,90045,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones,479.92,2,0.2,41.99
7834,CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,West,Seattle,Washington,98103,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,307.14,4,0.2,-11.52
7835,CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,West,Seattle,Washington,98103,OFF-LA-10002945,Permanent Self-Adhesive File Folder Labels for Typewriters  1 1/8 x 3 1/2  White,Office Supplies,Labels,12.6,2,0,5.8
7836,CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,West,Seattle,Washington,98103,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,159.98,2,0,57.59
7837,US-2014-137869,3/28/2014,4/2/2014,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Central,Des Moines,Iowa,50315,OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes,6.12,3,0,2.88
7838,US-2014-137869,3/28/2014,4/2/2014,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Central,Des Moines,Iowa,50315,FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,1184.72,4,0,106.62
7839,CA-2016-116603,7/17/2016,7/22/2016,Standard Class,AT-10735,Annie Thurman,Consumer,United States,East,New York City,New York,10024,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,45.96,2,0,13.79
7840,CA-2014-158470,4/19/2014,4/23/2014,Second Class,AG-10390,Allen Goldenen,Consumer,United States,South,Arlington,Virginia,22204,OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,Binders,58.05,3,0,26.7
7841,CA-2014-158470,4/19/2014,4/23/2014,Second Class,AG-10390,Allen Goldenen,Consumer,United States,South,Arlington,Virginia,22204,OFF-PA-10001569,Xerox 232,Office Supplies,Paper,71.28,11,0,34.21
7842,US-2017-123834,7/21/2017,7/25/2017,Standard Class,GM-14500,Gene McClure,Consumer,United States,Central,Pharr,Texas,78577,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,124.4,4,0.3,-21.33
7843,CA-2015-125976,9/27/2015,10/2/2015,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,South,Arlington,Virginia,22204,OFF-PA-10001125,Xerox 1988,Office Supplies,Paper,154.9,5,0,69.71
7844,CA-2015-125976,9/27/2015,10/2/2015,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,South,Arlington,Virginia,22204,TEC-PH-10002496,Cisco SPA301,Technology,Phones,1871.88,12,0,561.56
7845,CA-2016-128706,2/27/2016,3/2/2016,Standard Class,DW-13540,Don Weiss,Consumer,United States,Central,Houston,Texas,77070,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,16.19,2,0.6,-6.88
7846,CA-2016-104311,5/2/2016,5/6/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Central,Irving,Texas,75061,OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,18.94,3,0.2,-3.79
7847,CA-2016-104311,5/2/2016,5/6/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Central,Irving,Texas,75061,OFF-ST-10002957,Sterilite Show Offs Storage Containers,Office Supplies,Storage,12.67,3,0.2,-3.17
7848,CA-2016-104311,5/2/2016,5/6/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Central,Irving,Texas,75061,OFF-LA-10000973,Avery 502,Office Supplies,Labels,5.04,2,0.2,1.76
7849,CA-2014-169649,12/9/2014,12/15/2014,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Central,Chicago,Illinois,60653,OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,8.45,2,0.2,2.96
7850,CA-2014-169649,12/9/2014,12/15/2014,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Central,Chicago,Illinois,60653,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,Appliances,20.39,2,0.8,-53.01
7851,CA-2015-144890,12/25/2015,12/29/2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,West,Los Angeles,California,90049,OFF-PA-10001526,Xerox 1949,Office Supplies,Paper,9.96,2,0,4.88
7852,CA-2017-135587,12/7/2017,12/12/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,South,Hattiesburg,Mississippi,39401,OFF-AP-10004540,Eureka The Boss Lite 10-Amp Upright Vacuum  Blue,Office Supplies,Appliances,320.64,4,0,89.78
7853,CA-2017-135587,12/7/2017,12/12/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,South,Hattiesburg,Mississippi,39401,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,52,4,0,23.4
7854,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,East,New York City,New York,10024,OFF-BI-10004233,"GBC Pre-Punched Binding Paper  Plastic  White  8-1/2"" x 11""",Office Supplies,Binders,25.58,2,0.2,8.95
7855,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,East,New York City,New York,10024,TEC-PH-10003505,Geemarc AmpliPOWER60,Technology,Phones,464,5,0,134.56
7856,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,East,New York City,New York,10024,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,235.95,3,0,77.86
7857,CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Laurel Workman,Corporate,United States,East,New York City,New York,10024,OFF-PA-10001712,Xerox 1948,Office Supplies,Paper,39.96,4,0,17.98
7858,CA-2017-152261,3/2/2017,3/6/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,East,Cuyahoga Falls,Ohio,44221,OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders,18.53,4,0.7,-12.35
7859,CA-2015-142993,10/12/2015,10/17/2015,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,West,Seattle,Washington,98103,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,17.9,2,0,3.4
7860,CA-2015-142993,10/12/2015,10/17/2015,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,West,Seattle,Washington,98103,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,81.96,2,0,0
7861,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,West,Mesa,Arizona,85204,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,272.74,3,0.2,-64.77
7862,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,West,Mesa,Arizona,85204,OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,18.5,4,0.2,6.7
7863,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,West,Mesa,Arizona,85204,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,441.92,2,0.2,49.72
7864,CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,Toby Gnade,Consumer,United States,West,Mesa,Arizona,85204,FUR-BO-10001608,Hon Metal Bookcases  Black,Furniture,Bookcases,127.76,6,0.7,-191.65
7865,CA-2014-100972,11/19/2014,11/24/2014,Second Class,DB-13360,Dennis Bolton,Home Office,United States,West,Salt Lake City,Utah,84106,OFF-PA-10000357,Xerox 1888,Office Supplies,Paper,166.44,3,0,79.89
7866,CA-2016-136994,5/27/2016,6/2/2016,Standard Class,LS-17245,Lynn Smith,Consumer,United States,West,Los Angeles,California,90045,OFF-PA-10000575,Wirebound Message Books  Four 2 3/4 x 5 White Forms per Page,Office Supplies,Paper,13.38,2,0,6.15
7867,US-2017-166233,7/3/2017,7/9/2017,Standard Class,MO-17950,Michael Oakman,Consumer,United States,South,Jacksonville,North Carolina,28540,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,24,2,0.2,-2.7
7868,CA-2017-122112,9/25/2017,9/29/2017,Standard Class,CA-11965,Carol Adams,Corporate,United States,East,Lakewood,Ohio,44107,OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,24.45,4,0.2,8.86
7869,CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,West,Lake Forest,California,92630,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,6.16,2,0,2.96
7870,CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,West,Lake Forest,California,92630,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,915.14,4,0.2,102.95
7871,CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,West,Lake Forest,California,92630,OFF-PA-10004610,Xerox 1900,Office Supplies,Paper,8.56,2,0,3.85
7872,CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,West,Lake Forest,California,92630,OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,97.82,2,0,45.98
7873,CA-2017-168403,9/9/2017,9/15/2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,West,Portland,Oregon,97206,OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,31.1,6,0.2,11.28
7874,CA-2017-168403,9/9/2017,9/15/2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,West,Portland,Oregon,97206,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,11.18,1,0.2,0.84
7875,CA-2015-148705,3/12/2015,3/18/2015,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,South,Charlotte,North Carolina,28205,OFF-LA-10001641,Avery 518,Office Supplies,Labels,5.04,2,0.2,1.76
7876,CA-2016-160241,11/29/2016,12/4/2016,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Central,Aurora,Illinois,60505,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip  45"" x 53""",Furniture,Furnishings,242.18,4,0.6,-302.72
7877,CA-2016-155747,6/14/2016,6/21/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,East,Philadelphia,Pennsylvania,19140,FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,337.18,2,0.4,-118.01
7878,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,West,Thornton,Colorado,80229,OFF-AR-10003856,Newell 344,Office Supplies,Art,13.34,6,0.2,1
7879,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,West,Thornton,Colorado,80229,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,76.75,6,0.2,10.55
7880,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,West,Thornton,Colorado,80229,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,102.34,8,0.2,14.07
7881,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,West,Thornton,Colorado,80229,OFF-PA-10002246,Wirebound Four 2-3/4 x 5 Forms per Page  400 Sets per Book,Office Supplies,Paper,10.32,2,0.2,3.74
7882,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,West,Thornton,Colorado,80229,OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,47.32,7,0.2,5.92
7883,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,West,Thornton,Colorado,80229,FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,23.38,3,0.2,7.01
7884,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,West,Thornton,Colorado,80229,FUR-FU-10004270,Eldon Image Series Desk Accessories  Burgundy,Furniture,Furnishings,16.72,5,0.2,3.34
7885,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,West,Thornton,Colorado,80229,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,16.19,1,0.2,4.66
7886,CA-2016-113117,8/16/2016,8/22/2016,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,West,Davis,California,95616,OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,32.4,5,0,15.55
7887,CA-2016-148684,12/25/2016,12/29/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,South,Fayetteville,Arkansas,72701,OFF-AR-10003811,Newell 327,Office Supplies,Art,19.89,9,0,5.37
7888,CA-2016-148684,12/25/2016,12/29/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,South,Fayetteville,Arkansas,72701,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,399.98,2,0,171.99
7889,CA-2016-148684,12/25/2016,12/29/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,South,Fayetteville,Arkansas,72701,FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,343.85,5,0,137.54
7890,CA-2016-148684,12/25/2016,12/29/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,South,Fayetteville,Arkansas,72701,OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,106.32,3,0,49.97
7891,CA-2017-125367,7/23/2017,7/30/2017,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,East,New York City,New York,10011,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,13.92,3,0.2,4.35
7892,CA-2017-124744,6/21/2017,6/25/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,East,Wheeling,West Virginia,26003,OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,82.4,5,0,40.38
7893,CA-2017-124744,6/21/2017,6/25/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,East,Wheeling,West Virginia,26003,OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,6.24,2,0,3.06
7894,CA-2017-124744,6/21/2017,6/25/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,East,Wheeling,West Virginia,26003,OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,447.84,8,0,219.44
7895,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,South,Memphis,Tennessee,38109,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,272.05,7,0.2,30.61
7896,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,South,Memphis,Tennessee,38109,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,1614.58,6,0.7,-1237.85
7897,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,South,Memphis,Tennessee,38109,OFF-FA-10003495,Staples,Office Supplies,Fasteners,24.32,5,0.2,9.12
7898,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,South,Memphis,Tennessee,38109,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,1.58,2,0.2,0.48
7899,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,South,Memphis,Tennessee,38109,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,31.98,1,0.2,0
7900,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,South,Memphis,Tennessee,38109,OFF-EN-10003845,Colored Envelopes,Office Supplies,Envelopes,14.76,5,0.2,4.8
7901,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,South,Memphis,Tennessee,38109,FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,423.65,2,0.2,47.66
7902,CA-2015-126669,11/7/2015,11/13/2015,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Central,Houston,Texas,77036,OFF-PA-10001357,Xerox 1886,Office Supplies,Paper,76.64,2,0.2,26.82
7903,US-2015-118766,10/15/2015,10/22/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Central,Dallas,Texas,75217,OFF-EN-10001415,Staple envelope,Office Supplies,Envelopes,4.46,1,0.2,1.67
7904,US-2015-118766,10/15/2015,10/22/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Central,Dallas,Texas,75217,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,3.96,10,0.8,-6.93
7905,CA-2016-112585,7/30/2016,8/2/2016,First Class,RW-19630,Rob Williams,Corporate,United States,West,San Francisco,California,94122,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,715.64,2,0,178.91
7906,CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,West,Morgan Hill,California,95037,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,268.7,3,0.2,6.72
7907,CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,West,Morgan Hill,California,95037,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,21.92,8,0,5.92
7908,CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,West,Morgan Hill,California,95037,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,48.72,3,0,7.31
7909,CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,West,Morgan Hill,California,95037,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,205.67,2,0.15,-12.1
7910,CA-2016-167605,4/28/2016,4/30/2016,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Central,Saint Charles,Illinois,60174,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat  52"" x 58""  Clear",Furniture,Furnishings,30.34,2,0.6,-31.86
7911,US-2017-105697,8/25/2017,8/27/2017,First Class,JE-15715,Joe Elijah,Consumer,United States,East,Cleveland,Ohio,44105,OFF-ST-10003996,Letter/Legal File Tote with Clear Snap-On Lid  Black Granite,Office Supplies,Storage,25.7,2,0.2,1.93
7912,CA-2017-165323,6/17/2017,6/21/2017,Standard Class,SR-20740,Steven Roelle,Home Office,United States,East,New York City,New York,10024,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines,3404.5,5,0,1668.21
7913,CA-2017-165323,6/17/2017,6/21/2017,Standard Class,SR-20740,Steven Roelle,Home Office,United States,East,New York City,New York,10024,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,101.34,3,0,8.11
7914,CA-2015-110891,11/20/2015,11/24/2015,Standard Class,PO-19195,Phillina Ober,Home Office,United States,East,Philadelphia,Pennsylvania,19140,FUR-CH-10002880,Global High-Back Leather Tilter  Burgundy,Furniture,Chairs,344.37,4,0.3,-93.47
7915,CA-2017-100783,9/4/2017,9/8/2017,Second Class,JK-16120,Julie Kriz,Home Office,United States,Central,Garland,Texas,75043,OFF-AR-10000380,Hunt PowerHouse Electric Pencil Sharpener  Blue,Office Supplies,Art,30.38,1,0.2,3.8
7916,CA-2015-152513,7/4/2015,7/8/2015,Second Class,JP-16135,Julie Prescott,Home Office,United States,West,San Diego,California,92024,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,22.85,2,0.2,7.43
7917,CA-2017-139822,9/15/2017,9/21/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,East,Waterbury,Connecticut,6708,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,38.62,2,0,10.81
7918,CA-2017-139822,9/15/2017,9/21/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,East,Waterbury,Connecticut,6708,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,59.98,2,0,10.8
7919,CA-2017-107713,3/13/2017,3/17/2017,Standard Class,JB-16000,Joy Bell-,Consumer,United States,East,Columbia,Maryland,21044,OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders,174.3,3,0,81.92
7920,CA-2017-134096,9/24/2017,9/29/2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,South,Hollywood,Florida,33021,TEC-PH-10000526,Vtech CS6719,Technology,Phones,383.96,5,0.2,38.4
7921,CA-2017-134096,9/24/2017,9/29/2017,Standard Class,PP-18955,Paul Prost,Home Office,United States,South,Hollywood,Florida,33021,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,15.57,3,0.7,-11.42
7922,CA-2016-125843,8/13/2016,8/16/2016,First Class,RF-19840,Roy Französisch,Consumer,United States,South,Springfield,Virginia,22153,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,22.32,4,0,10.71
7923,CA-2016-125843,8/13/2016,8/16/2016,First Class,RF-19840,Roy Französisch,Consumer,United States,South,Springfield,Virginia,22153,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,103.6,7,0,51.8
7924,CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,East,New York City,New York,10035,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,2.97,3,0,1.34
7925,CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,East,New York City,New York,10035,TEC-PH-10001363,Apple iPhone 5S,Technology,Phones,569.99,1,0,171
7926,CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,East,New York City,New York,10035,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,50.97,3,0,9.17
